"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Iced","6BF3","00000","02","6BF3","(bad)","","00"
"Iced","6CF3","00000","01","6C","insb","","01"
"Iced","6DF3","00000","01","6D","insw","","01"
"Iced","6EF3","00000","01","6E","outsb","","01"
"Iced","6FF3","00000","01","6F","outsw","","01"
"Iced","70F3","00000","02","70F3","jo","short 0FFF5h","00"
"Iced","71F3","00000","02","71F3","jno","short 0FFF5h","00"
"Iced","72F3","00000","02","72F3","jb","short 0FFF5h","00"
"Iced","73F3","00000","02","73F3","jae","short 0FFF5h","00"
"Iced","74F3","00000","02","74F3","je","short 0FFF5h","00"
"Iced","75F3","00000","02","75F3","jne","short 0FFF5h","00"
"Iced","76F3","00000","02","76F3","jbe","short 0FFF5h","00"
"Iced","77F3","00000","02","77F3","ja","short 0FFF5h","00"
"Iced","78F3","00000","02","78F3","js","short 0FFF5h","00"
"Iced","79F3","00000","02","79F3","jns","short 0FFF5h","00"
"Iced","7AF3","00000","02","7AF3","jp","short 0FFF5h","00"
"Iced","7BF3","00000","02","7BF3","jnp","short 0FFF5h","00"
"Iced","7CF3","00000","02","7CF3","jl","short 0FFF5h","00"
"Iced","7DF3","00000","02","7DF3","jge","short 0FFF5h","00"
"Iced","7EF3","00000","02","7EF3","jle","short 0FFF5h","00"
"Iced","7FF3","00000","02","7FF3","jg","short 0FFF5h","00"
"Iced","80F3","00000","02","80F3","(bad)","","00"
"Iced","81F3","00000","02","81F3","(bad)","","00"
"Iced","82F3","00000","02","82F3","(bad)","","00"
"Iced","83F3","00000","02","83F3","(bad)","","00"
"Iced","84F3","00000","02","84F3","test","bl,dh","00"
"Iced","85F3","00000","02","85F3","test","bx,si","00"
"Iced","86F3","00000","02","86F3","xchg","dh,bl","00"
"Iced","87F3","00000","02","87F3","xchg","si,bx","00"
"Iced","88F3","00000","02","88F3","mov","bl,dh","00"
"Iced","89F3","00000","02","89F3","mov","bx,si","00"
"Iced","8AF3","00000","02","8AF3","mov","dh,bl","00"
"Iced","8BF3","00000","02","8BF3","mov","si,bx","00"
"Iced","8CF3","00000","02","8CF3","(bad)","","00"
"Iced","8DF3","00000","02","8DF3","(bad)","","00"
"Iced","8EF3","00000","02","8EF3","(bad)","","00"
"Iced","8FF3","00000","02","8FF3","(bad)","","00"
"Iced","90F3","00000","01","90","nop","","01"
"Iced","91F3","00000","01","91","xchg","cx,ax","01"
"Iced","92F3","00000","01","92","xchg","dx,ax","01"
"Iced","93F3","00000","01","93","xchg","bx,ax","01"
"Iced","94F3","00000","01","94","xchg","sp,ax","01"
