"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Win","9F00","00000","01","9F","LAHF","","01"
"Win","A000","00000","03","A00011","MOV","AL,[1100]","-01"
"Win","A100","00000","03","A10011","MOV","AX,[1100]","-01"
"Win","A200","00000","03","A20011","MOV","[1100],AL","-01"
"Win","A300","00000","03","A30011","MOV","[1100],AX","-01"
"Win","A400","00000","01","A4","MOVSB","","01"
"Win","A500","00000","01","A5","MOVSW","","01"
"Win","A600","00000","01","A6","CMPSB","","01"
"Win","A700","00000","01","A7","CMPSW","","01"
"Win","A800","00000","02","A800","TEST","AL,00","00"
"Win","A900","00000","03","A90011","TEST","AX,1100","-01"
"Win","AA00","00000","01","AA","STOSB","","01"
"Win","AB00","00000","01","AB","STOSW","","01"
"Win","AC00","00000","01","AC","LODSB","","01"
"Win","AD00","00000","01","AD","LODSW","","01"
"Win","AE00","00000","01","AE","SCASB","","01"
"Win","AF00","00000","01","AF","SCASW","","01"
"Win","B000","00000","02","B000","MOV","AL,00","00"
"Win","B100","00000","02","B100","MOV","CL,00","00"
"Win","B200","00000","02","B200","MOV","DL,00","00"
"Win","B300","00000","02","B300","MOV","BL,00","00"
"Win","B400","00000","02","B400","MOV","AH,00","00"
"Win","B500","00000","02","B500","MOV","CH,00","00"
"Win","B600","00000","02","B600","MOV","DH,00","00"
"Win","B700","00000","02","B700","MOV","BH,00","00"
"Win","B800","00000","03","B80011","MOV","AX,1100","-01"
"Win","B900","00000","03","B90011","MOV","CX,1100","-01"
"Win","BA00","00000","03","BA0011","MOV","DX,1100","-01"
"Win","BB00","00000","03","BB0011","MOV","BX,1100","-01"
"Win","BC00","00000","03","BC0011","MOV","SP,1100","-01"
"Win","BD00","00000","03","BD0011","MOV","BP,1100","-01"
"Win","BE00","00000","03","BE0011","MOV","SI,1100","-01"
"Win","BF00","00000","03","BF0011","MOV","DI,1100","-01"
"Win","C000","00000","03","C00011","ROL","Byte Ptr [BX+SI],11","-01"
"Win","C100","00000","03","C10011","ROL","Word Ptr [BX+SI],11","-01"
"Win","C200","00000","03","C20011","RET","1100","-01"
"Win","C300","00000","01","C3","RET","","01"
"Win","C400","00000","02","C400","LES","AX,DWord Ptr [BX+SI]","00"
"Win","C500","00000","02","C500","LDS","AX,DWord Ptr [BX+SI]","00"
"Win","C600","00000","03","C60011","MOV","Byte Ptr [BX+SI],11","-01"
"Win","C700","00000","04","C7001100","MOV","Word Ptr [BX+SI],0011","-02"
"Win","C800","00000","04","C8001B00","ENTER","1B00,00","-02"
"Win","C900","00000","01","C9","LEAVE","","01"
"Win","CA00","00000","03","CA0011","RETF","1100","-01"
"Win","CB00","00000","01","CB","RETF","","01"
"Win","CC00","00000","01","CC","INT3","","01"
"Win","CD00","00000","02","CD00","INT","00","00"
"Win","CE00","00000","01","CE","INTO","","01"
"Win","CF00","00000","01","CF","IRET","","01"
"Win","D000","00000","02","D000","ROL","Byte Ptr [BX+SI],1","00"
"Win","D100","00000","02","D100","ROL","Word Ptr [BX+SI],1","00"
"Win","D200","00000","02","D200","ROL","Byte Ptr [BX+SI],CL","00"
"Win","D300","00000","02","D300","ROL","Word Ptr [BX+SI],CL","00"
"Win","D400","00000","01","D4","???","","01"
"Win","D500","00000","01","D5","???","","01"
"Win","D600","00000","01","D6","???","","01"
"Win","D700","00000","01","D7","XLAT","","01"
"Win","D800","00000","01","D8","???","","01"
"Win","D900","00000","01","D9","???","","01"
"Win","DA00","00000","01","DA","???","","01"
"Win","DB00","00000","01","DB","???","","01"
"Win","DC00","00000","01","DC","???","","01"
"Win","DD00","00000","01","DD","???","","01"
"Win","DE00","00000","01","DE","???","","01"
"Win","DF00","00000","01","DF","???","","01"
"Win","E000","00000","02","E000","LOOPNZ","0002","00"
"Win","E100","00000","02","E100","LOOPZ","0002","00"
"Win","E200","00000","02","E200","LOOP","0002","00"
"Win","E300","00000","02","E300","JCXZ","0002","00"
"Win","E400","00000","02","E400","IN","AL,00","00"
"Win","E500","00000","02","E500","IN","AX,00","00"
"Win","E600","00000","02","E600","OUT","00,AL","00"
"Win","E700","00000","02","E700","OUT","00,AX","00"
"Win","E800","00000","03","E80011","CALL","1103","-01"
"Win","E900","00000","03","E90011","JMP","1103","-01"
"Win","EA00","00000","05","EA001100C8","JMP","C800:1100","-03"
"Win","EB00","00000","02","EB00","JMP","0002","00"
"Win","EC00","00000","01","EC","IN","AL,DX","01"
"Win","ED00","00000","01","ED","IN","AX,DX","01"
"Win","EE00","00000","01","EE","OUT","DX,AL","01"
"Win","EF00","00000","01","EF","OUT","DX,AX","01"
"Win","F000","00000","01","F0","LOCK","","01"
"Win","F100","00000","01","F1","???","","01"
"Win","F200","00000","01","F2","REPNE","","01"
"Win","F300","00000","01","F3","REPE","","01"
"Win","F400","00000","01","F4","HLT","","01"
"Win","F500","00000","01","F5","CMC","","01"
"Win","F600","00000","03","F60011","TEST","Byte Ptr [BX+SI],11","-01"
"Win","F700","00000","04","F7001100","TEST","Word Ptr [BX+SI],0011","-02"
"Win","F800","00000","01","F8","CLC","","01"
"Win","F900","00000","01","F9","STC","","01"
"Win","FA00","00000","01","FA","CLI","","01"
"Win","FB00","00000","01","FB","STI","","01"
"Win","FC00","00000","01","FC","CLD","","01"
"Win","FD00","00000","01","FD","STD","","01"
"Win","FE00","00000","02","FE00","INC","Byte Ptr [BX+SI]","00"
"Win","FF00","00000","02","FF00","INC","Word Ptr [BX+SI]","00"
"Win","0001","00000","02","0001","ADD","Byte Ptr [BX+DI],AL","00"
"Win","0101","00000","02","0101","ADD","Word Ptr [BX+DI],AX","00"
"Win","0201","00000","02","0201","ADD","AL,Byte Ptr [BX+DI]","00"
"Win","0301","00000","02","0301","ADD","AX,Word Ptr [BX+DI]","00"
"Win","0401","00000","02","0401","ADD","AL,01","00"
"Win","0501","00000","03","050111","ADD","AX,1101","-01"
"Win","0601","00000","01","06","PUSH","ES","01"
"Win","0701","00000","01","07","POP","ES","01"
"Win","0801","00000","02","0801","OR","Byte Ptr [BX+DI],AL","00"
"Win","0901","00000","02","0901","OR","Word Ptr [BX+DI],AX","00"
"Win","0A01","00000","02","0A01","OR","AL,Byte Ptr [BX+DI]","00"
"Win","0B01","00000","02","0B01","OR","AX,Word Ptr [BX+DI]","00"
"Win","0C01","00000","02","0C01","OR","AL,01","00"
"Win","0D01","00000","03","0D0111","OR","AX,1101","-01"
"Win","0E01","00000","01","0E","PUSH","CS","01"
"Win","0F01","00000","01","0F","???","","01"
"Win","1001","00000","02","1001","ADC","Byte Ptr [BX+DI],AL","00"
"Win","1101","00000","02","1101","ADC","Word Ptr [BX+DI],AX","00"
"Win","1201","00000","02","1201","ADC","AL,Byte Ptr [BX+DI]","00"
"Win","1301","00000","02","1301","ADC","AX,Word Ptr [BX+DI]","00"
"Win","1401","00000","02","1401","ADC","AL,01","00"
"Win","1501","00000","03","150111","ADC","AX,1101","-01"
"Win","1601","00000","01","16","PUSH","SS","01"
"Win","1701","00000","01","17","POP","SS","01"
"Win","1801","00000","02","1801","SBB","Byte Ptr [BX+DI],AL","00"
"Win","1901","00000","02","1901","SBB","Word Ptr [BX+DI],AX","00"
"Win","1A01","00000","02","1A01","SBB","AL,Byte Ptr [BX+DI]","00"
"Win","1B01","00000","02","1B01","SBB","AX,Word Ptr [BX+DI]","00"
