"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Gnu","E213","00000","02","E213","loop","0x15","00"
"Gnu","E313","00000","02","E313","jcxz","0x15","00"
"Gnu","E413","00000","02","E413","in","al,0x13","00"
"Gnu","E513","00000","02","E513","in","ax,0x13","00"
"Gnu","E613","00000","02","E613","out","0x13,al","00"
"Gnu","E713","00000","02","E713","out","0x13,ax","00"
"Gnu","E813","00000","01","E8",".byte","0xe8","01"
"Gnu","E913","00000","01","E9",".byte","0xe9","01"
"Gnu","EA13","00000","01","EA",".byte","0xea","01"
"Gnu","EB13","00000","02","EB13","jmp","0x15","00"
"Gnu","EC13","00000","01","EC","in","al,dx","01"
"Gnu","ED13","00000","01","ED","in","ax,dx","01"
"Gnu","EE13","00000","01","EE","out","dx,al","01"
"Gnu","EF13","00000","01","EF","out","dx,ax","01"
"Gnu","F013","00000","01","F0","lock","","01"
"Gnu","F113","00000","01","F1","int1","","01"
"Gnu","F213","00000","01","F2","repnz","","01"
"Gnu","F313","00000","01","F3","repz","","01"
"Gnu","F413","00000","01","F4","hlt","","01"
"Gnu","F513","00000","01","F5","cmc","","01"
"Gnu","F613","00000","02","F613","not","BYTE PTR [bp+di]","00"
"Gnu","F713","00000","02","F713","not","WORD PTR [bp+di]","00"
"Gnu","F813","00000","01","F8","clc","","01"
"Gnu","F913","00000","01","F9","stc","","01"
"Gnu","FA13","00000","01","FA","cli","","01"
"Gnu","FB13","00000","01","FB","sti","","01"
"Gnu","FC13","00000","01","FC","cld","","01"
"Gnu","FD13","00000","01","FD","std","","01"
"Gnu","FE13","00000","01","FE","(bad)","","01"
"Gnu","FF13","00000","02","FF13","call","WORD PTR [bp+di]","00"
"Gnu","0014","00000","02","0014","add","BYTE PTR [si],dl","00"
"Gnu","0114","00000","02","0114","add","WORD PTR [si],dx","00"
"Gnu","0214","00000","02","0214","add","dl,BYTE PTR [si]","00"
"Gnu","0314","00000","02","0314","add","dx,WORD PTR [si]","00"
"Gnu","0414","00000","02","0414","add","al,0x14","00"
"Gnu","0514","00000","01","05",".byte","0x5","01"
"Gnu","0614","00000","01","06","push","es","01"
"Gnu","0714","00000","01","07","pop","es","01"
"Gnu","0814","00000","02","0814","or","BYTE PTR [si],dl","00"
"Gnu","0914","00000","02","0914","or","WORD PTR [si],dx","00"
"Gnu","0A14","00000","02","0A14","or","dl,BYTE PTR [si]","00"
"Gnu","0B14","00000","02","0B14","or","dx,WORD PTR [si]","00"
"Gnu","0C14","00000","02","0C14","or","al,0x14","00"
"Gnu","0D14","00000","01","0D",".byte","0xd","01"
"Gnu","0E14","00000","01","0E","push","cs","01"
"Gnu","0F14","00000","01","0F",".byte","0xf","01"
"Gnu","1014","00000","02","1014","adc","BYTE PTR [si],dl","00"
"Gnu","1114","00000","02","1114","adc","WORD PTR [si],dx","00"
"Gnu","1214","00000","02","1214","adc","dl,BYTE PTR [si]","00"
"Gnu","1314","00000","02","1314","adc","dx,WORD PTR [si]","00"
"Gnu","1414","00000","02","1414","adc","al,0x14","00"
"Gnu","1514","00000","01","15",".byte","0x15","01"
"Gnu","1614","00000","01","16","push","ss","01"
"Gnu","1714","00000","01","17","pop","ss","01"
"Gnu","1814","00000","02","1814","sbb","BYTE PTR [si],dl","00"
"Gnu","1914","00000","02","1914","sbb","WORD PTR [si],dx","00"
"Gnu","1A14","00000","02","1A14","sbb","dl,BYTE PTR [si]","00"
"Gnu","1B14","00000","02","1B14","sbb","dx,WORD PTR [si]","00"
"Gnu","1C14","00000","02","1C14","sbb","al,0x14","00"
"Gnu","1D14","00000","01","1D",".byte","0x1d","01"
"Gnu","1E14","00000","01","1E","push","ds","01"
"Gnu","1F14","00000","01","1F","pop","ds","01"
"Gnu","2014","00000","02","2014","and","BYTE PTR [si],dl","00"
"Gnu","2114","00000","02","2114","and","WORD PTR [si],dx","00"
"Gnu","2214","00000","02","2214","and","dl,BYTE PTR [si]","00"
"Gnu","2314","00000","02","2314","and","dx,WORD PTR [si]","00"
"Gnu","2414","00000","02","2414","and","al,0x14","00"
"Gnu","2514","00000","01","25",".byte","0x25","01"
"Gnu","2614","00000","01","26","es","","01"
"Gnu","2714","00000","01","27","daa","","01"
"Gnu","2814","00000","02","2814","sub","BYTE PTR [si],dl","00"
"Gnu","2914","00000","02","2914","sub","WORD PTR [si],dx","00"
"Gnu","2A14","00000","02","2A14","sub","dl,BYTE PTR [si]","00"
"Gnu","2B14","00000","02","2B14","sub","dx,WORD PTR [si]","00"
"Gnu","2C14","00000","02","2C14","sub","al,0x14","00"
"Gnu","2D14","00000","01","2D",".byte","0x2d","01"
"Gnu","2E14","00000","01","2E","cs","","01"
"Gnu","2F14","00000","01","2F","das","","01"
"Gnu","3014","00000","02","3014","xor","BYTE PTR [si],dl","00"
"Gnu","3114","00000","02","3114","xor","WORD PTR [si],dx","00"
"Gnu","3214","00000","02","3214","xor","dl,BYTE PTR [si]","00"
"Gnu","3314","00000","02","3314","xor","dx,WORD PTR [si]","00"
"Gnu","3414","00000","02","3414","xor","al,0x14","00"
"Gnu","3514","00000","01","35",".byte","0x35","01"
"Gnu","3614","00000","01","36","ss","","01"
"Gnu","3714","00000","01","37","aaa","","01"
"Gnu","3814","00000","02","3814","cmp","BYTE PTR [si],dl","00"
"Gnu","3914","00000","02","3914","cmp","WORD PTR [si],dx","00"
"Gnu","3A14","00000","02","3A14","cmp","dl,BYTE PTR [si]","00"
"Gnu","3B14","00000","02","3B14","cmp","dx,WORD PTR [si]","00"
"Gnu","3C14","00000","02","3C14","cmp","al,0x14","00"
"Gnu","3D14","00000","01","3D",".byte","0x3d","01"
"Gnu","3E14","00000","01","3E","ds","","01"
"Gnu","3F14","00000","01","3F","aas","","01"
"Gnu","4014","00000","01","40","inc","ax","01"
"Gnu","4114","00000","01","41","inc","cx","01"
"Gnu","4214","00000","01","42","inc","dx","01"
"Gnu","4314","00000","01","43","inc","bx","01"
"Gnu","4414","00000","01","44","inc","sp","01"
"Gnu","4514","00000","01","45","inc","bp","01"
"Gnu","4614","00000","01","46","inc","si","01"
"Gnu","4714","00000","01","47","inc","di","01"
"Gnu","4814","00000","01","48","dec","ax","01"
"Gnu","4914","00000","01","49","dec","cx","01"
"Gnu","4A14","00000","01","4A","dec","dx","01"
"Gnu","4B14","00000","01","4B","dec","bx","01"
"Gnu","4C14","00000","01","4C","dec","sp","01"
"Gnu","4D14","00000","01","4D","dec","bp","01"
"Gnu","4E14","00000","01","4E","dec","si","01"
"Gnu","4F14","00000","01","4F","dec","di","01"
"Gnu","5014","00000","01","50","push","ax","01"
"Gnu","5114","00000","01","51","push","cx","01"
"Gnu","5214","00000","01","52","push","dx","01"
"Gnu","5314","00000","01","53","push","bx","01"
"Gnu","5414","00000","01","54","push","sp","01"
"Gnu","5514","00000","01","55","push","bp","01"
"Gnu","5614","00000","01","56","push","si","01"
"Gnu","5714","00000","01","57","push","di","01"
"Gnu","5814","00000","01","58","pop","ax","01"
"Gnu","5914","00000","01","59","pop","cx","01"
"Gnu","5A14","00000","01","5A","pop","dx","01"
"Gnu","5B14","00000","01","5B","pop","bx","01"
"Gnu","5C14","00000","01","5C","pop","sp","01"
"Gnu","5D14","00000","01","5D","pop","bp","01"
"Gnu","5E14","00000","01","5E","pop","si","01"
"Gnu","5F14","00000","01","5F","pop","di","01"
"Gnu","6014","00000","01","60","pusha","","01"
"Gnu","6114","00000","01","61","popa","","01"
"Gnu","6214","00000","02","6214","bound","dx,DWORD PTR [si]","00"
"Gnu","6314","00000","02","6314","arpl","WORD PTR [si],dx","00"
"Gnu","6414","00000","01","64","fs","","01"
"Gnu","6514","00000","01","65","gs","","01"
"Gnu","6614","00000","01","66","data32","","01"
"Gnu","6714","00000","01","67","addr32","","01"
"Gnu","6814","00000","01","68",".byte","0x68","01"
"Gnu","6914","00000","01","69",".byte","0x69","01"
"Gnu","6A14","00000","02","6A14","push","0x14","00"
"Gnu","6B14","00000","01","6B",".byte","0x6b","01"
"Gnu","6C14","00000","01","6C","ins","BYTE PTR es:[di],dx","01"
"Gnu","6D14","00000","01","6D","ins","WORD PTR es:[di],dx","01"
"Gnu","6E14","00000","01","6E","outs","dx,BYTE PTR ds:[si]","01"
"Gnu","6F14","00000","01","6F","outs","dx,WORD PTR ds:[si]","01"
"Gnu","7014","00000","02","7014","jo","0x16","00"
"Gnu","7114","00000","02","7114","jno","0x16","00"
"Gnu","7214","00000","02","7214","jb","0x16","00"
"Gnu","7314","00000","02","7314","jae","0x16","00"
"Gnu","7414","00000","02","7414","je","0x16","00"
"Gnu","7514","00000","02","7514","jne","0x16","00"
"Gnu","7614","00000","02","7614","jbe","0x16","00"
"Gnu","7714","00000","02","7714","ja","0x16","00"
"Gnu","7814","00000","02","7814","js","0x16","00"
"Gnu","7914","00000","02","7914","jns","0x16","00"
"Gnu","7A14","00000","02","7A14","jp","0x16","00"
"Gnu","7B14","00000","02","7B14","jnp","0x16","00"
"Gnu","7C14","00000","02","7C14","jl","0x16","00"
"Gnu","7D14","00000","02","7D14","jge","0x16","00"
"Gnu","7E14","00000","02","7E14","jle","0x16","00"
"Gnu","7F14","00000","02","7F14","jg","0x16","00"
"Gnu","8014","00000","01","80",".byte","0x80","01"
"Gnu","8114","00000","01","81",".byte","0x81","01"
"Gnu","8214","00000","01","82",".byte","0x82","01"
"Gnu","8314","00000","01","83",".byte","0x83","01"
"Gnu","8414","00000","02","8414","test","BYTE PTR [si],dl","00"
"Gnu","8514","00000","02","8514","test","WORD PTR [si],dx","00"
"Gnu","8614","00000","02","8614","xchg","BYTE PTR [si],dl","00"
"Gnu","8714","00000","02","8714","xchg","WORD PTR [si],dx","00"
"Gnu","8814","00000","02","8814","mov","BYTE PTR [si],dl","00"
"Gnu","8914","00000","02","8914","mov","WORD PTR [si],dx","00"
"Gnu","8A14","00000","02","8A14","mov","dl,BYTE PTR [si]","00"
"Gnu","8B14","00000","02","8B14","mov","dx,WORD PTR [si]","00"
"Gnu","8C14","00000","02","8C14","mov","WORD PTR [si],ss","00"
"Gnu","8D14","00000","02","8D14","lea","dx,[si]","00"
"Gnu","8E14","00000","02","8E14","mov","ss,WORD PTR [si]","00"
"Gnu","8F14","00000","01","8F","(bad)","","01"
"Gnu","9014","00000","01","90","nop","","01"
"Gnu","9114","00000","01","91","xchg","cx,ax","01"
"Gnu","9214","00000","01","92","xchg","dx,ax","01"
"Gnu","9314","00000","01","93","xchg","bx,ax","01"
"Gnu","9414","00000","01","94","xchg","sp,ax","01"
"Gnu","9514","00000","01","95","xchg","bp,ax","01"
"Gnu","9614","00000","01","96","xchg","si,ax","01"
"Gnu","9714","00000","01","97","xchg","di,ax","01"
"Gnu","9814","00000","01","98","cbw","","01"
"Gnu","9914","00000","01","99","cwd","","01"
"Gnu","9A14","00000","01","9A",".byte","0x9a","01"
"Gnu","9B14","00000","01","9B","fwait","","01"
"Gnu","9C14","00000","01","9C","pushf","","01"
"Gnu","9D14","00000","01","9D","popf","","01"
"Gnu","9E14","00000","01","9E","sahf","","01"
"Gnu","9F14","00000","01","9F","lahf","","01"
"Gnu","A014","00000","01","A0",".byte","0xa0","01"
"Gnu","A114","00000","01","A1",".byte","0xa1","01"
"Gnu","A214","00000","01","A2",".byte","0xa2","01"
"Gnu","A314","00000","01","A3",".byte","0xa3","01"
"Gnu","A414","00000","01","A4","movs","BYTE PTR es:[di],BYTE PTR ds:[si]","01"
"Gnu","A514","00000","01","A5","movs","WORD PTR es:[di],WORD PTR ds:[si]","01"
"Gnu","A614","00000","01","A6","cmps","BYTE PTR ds:[si],BYTE PTR es:[di]","01"
"Gnu","A714","00000","01","A7","cmps","WORD PTR ds:[si],WORD PTR es:[di]","01"
"Gnu","A814","00000","02","A814","test","al,0x14","00"
"Gnu","A914","00000","01","A9",".byte","0xa9","01"
"Gnu","AA14","00000","01","AA","stos","BYTE PTR es:[di],al","01"
"Gnu","AB14","00000","01","AB","stos","WORD PTR es:[di],ax","01"
"Gnu","AC14","00000","01","AC","lods","al,BYTE PTR ds:[si]","01"
"Gnu","AD14","00000","01","AD","lods","ax,WORD PTR ds:[si]","01"
"Gnu","AE14","00000","01","AE","scas","al,BYTE PTR es:[di]","01"
"Gnu","AF14","00000","01","AF","scas","ax,WORD PTR es:[di]","01"
"Gnu","B014","00000","02","B014","mov","al,0x14","00"
"Gnu","B114","00000","02","B114","mov","cl,0x14","00"
"Gnu","B214","00000","02","B214","mov","dl,0x14","00"
"Gnu","B314","00000","02","B314","mov","bl,0x14","00"
"Gnu","B414","00000","02","B414","mov","ah,0x14","00"
"Gnu","B514","00000","02","B514","mov","ch,0x14","00"
"Gnu","B614","00000","02","B614","mov","dh,0x14","00"
"Gnu","B714","00000","02","B714","mov","bh,0x14","00"
"Gnu","B814","00000","01","B8",".byte","0xb8","01"
"Gnu","B914","00000","01","B9",".byte","0xb9","01"
"Gnu","BA14","00000","01","BA",".byte","0xba","01"
"Gnu","BB14","00000","01","BB",".byte","0xbb","01"
"Gnu","BC14","00000","01","BC",".byte","0xbc","01"
"Gnu","BD14","00000","01","BD",".byte","0xbd","01"
"Gnu","BE14","00000","01","BE",".byte","0xbe","01"
"Gnu","BF14","00000","01","BF",".byte","0xbf","01"
"Gnu","C014","00000","01","C0",".byte","0xc0","01"
"Gnu","C114","00000","01","C1",".byte","0xc1","01"
"Gnu","C214","00000","01","C2",".byte","0xc2","01"
"Gnu","C314","00000","01","C3","ret","","01"
"Gnu","C414","00000","02","C414","les","dx,DWORD PTR [si]","00"
"Gnu","C514","00000","02","C514","lds","dx,DWORD PTR [si]","00"
"Gnu","C614","00000","01","C6","(bad)","","01"
"Gnu","C714","00000","01","C7","(bad)","","01"
"Gnu","C814","00000","01","C8",".byte","0xc8","01"
"Gnu","C914","00000","01","C9","leave","","01"
"Gnu","CA14","00000","01","CA",".byte","0xca","01"
"Gnu","CB14","00000","01","CB","retf","","01"
"Gnu","CC14","00000","01","CC","int3","","01"
"Gnu","CD14","00000","02","CD14","int","0x14","00"
"Gnu","CE14","00000","01","CE","into","","01"
"Gnu","CF14","00000","01","CF","iret","","01"
"Gnu","D014","00000","02","D014","rcl","BYTE PTR [si],1","00"
"Gnu","D114","00000","02","D114","rcl","WORD PTR [si],1","00"
"Gnu","D214","00000","02","D214","rcl","BYTE PTR [si],cl","00"
"Gnu","D314","00000","02","D314","rcl","WORD PTR [si],cl","00"
"Gnu","D414","00000","02","D414","aam","0x14","00"
"Gnu","D514","00000","02","D514","aad","0x14","00"
"Gnu","D614","00000","01","D6","(bad)","","01"
"Gnu","D714","00000","01","D7","xlat","BYTE PTR ds:[bx]","01"
"Gnu","D814","00000","02","D814","fcom","DWORD PTR [si]","00"
"Gnu","D914","00000","02","D914","fst","DWORD PTR [si]","00"
"Gnu","DA14","00000","02","DA14","ficom","DWORD PTR [si]","00"
"Gnu","DB14","00000","02","DB14","fist","DWORD PTR [si]","00"
"Gnu","DC14","00000","02","DC14","fcom","QWORD PTR [si]","00"
"Gnu","DD14","00000","02","DD14","fst","QWORD PTR [si]","00"
"Gnu","DE14","00000","02","DE14","ficom","WORD PTR [si]","00"
"Gnu","DF14","00000","02","DF14","fist","WORD PTR [si]","00"
"Gnu","E014","00000","02","E014","loopne","0x16","00"
"Gnu","E114","00000","02","E114","loope","0x16","00"
"Gnu","E214","00000","02","E214","loop","0x16","00"
"Gnu","E314","00000","02","E314","jcxz","0x16","00"
"Gnu","E414","00000","02","E414","in","al,0x14","00"
"Gnu","E514","00000","02","E514","in","ax,0x14","00"
"Gnu","E614","00000","02","E614","out","0x14,al","00"
"Gnu","E714","00000","02","E714","out","0x14,ax","00"
"Gnu","E814","00000","01","E8",".byte","0xe8","01"
"Gnu","E914","00000","01","E9",".byte","0xe9","01"
"Gnu","EA14","00000","01","EA",".byte","0xea","01"
"Gnu","EB14","00000","02","EB14","jmp","0x16","00"
"Gnu","EC14","00000","01","EC","in","al,dx","01"
"Gnu","ED14","00000","01","ED","in","ax,dx","01"
"Gnu","EE14","00000","01","EE","out","dx,al","01"
"Gnu","EF14","00000","01","EF","out","dx,ax","01"
"Gnu","F014","00000","01","F0","lock","","01"
"Gnu","F114","00000","01","F1","int1","","01"
"Gnu","F214","00000","01","F2","repnz","","01"
"Gnu","F314","00000","01","F3","repz","","01"
"Gnu","F414","00000","01","F4","hlt","","01"
"Gnu","F514","00000","01","F5","cmc","","01"
"Gnu","F614","00000","02","F614","not","BYTE PTR [si]","00"
"Gnu","F714","00000","02","F714","not","WORD PTR [si]","00"
"Gnu","F814","00000","01","F8","clc","","01"
"Gnu","F914","00000","01","F9","stc","","01"
"Gnu","FA14","00000","01","FA","cli","","01"
"Gnu","FB14","00000","01","FB","sti","","01"
"Gnu","FC14","00000","01","FC","cld","","01"
"Gnu","FD14","00000","01","FD","std","","01"
"Gnu","FE14","00000","01","FE","(bad)","","01"
"Gnu","FF14","00000","02","FF14","call","WORD PTR [si]","00"
"Gnu","0015","00000","02","0015","add","BYTE PTR [di],dl","00"
"Gnu","0115","00000","02","0115","add","WORD PTR [di],dx","00"
"Gnu","0215","00000","02","0215","add","dl,BYTE PTR [di]","00"
"Gnu","0315","00000","02","0315","add","dx,WORD PTR [di]","00"
"Gnu","0415","00000","02","0415","add","al,0x15","00"
"Gnu","0515","00000","01","05",".byte","0x5","01"
"Gnu","0615","00000","01","06","push","es","01"
"Gnu","0715","00000","01","07","pop","es","01"
"Gnu","0815","00000","02","0815","or","BYTE PTR [di],dl","00"
"Gnu","0915","00000","02","0915","or","WORD PTR [di],dx","00"
"Gnu","0A15","00000","02","0A15","or","dl,BYTE PTR [di]","00"
"Gnu","0B15","00000","02","0B15","or","dx,WORD PTR [di]","00"
"Gnu","0C15","00000","02","0C15","or","al,0x15","00"
"Gnu","0D15","00000","01","0D",".byte","0xd","01"
"Gnu","0E15","00000","01","0E","push","cs","01"
"Gnu","0F15","00000","01","0F",".byte","0xf","01"
"Gnu","1015","00000","02","1015","adc","BYTE PTR [di],dl","00"
"Gnu","1115","00000","02","1115","adc","WORD PTR [di],dx","00"
"Gnu","1215","00000","02","1215","adc","dl,BYTE PTR [di]","00"
"Gnu","1315","00000","02","1315","adc","dx,WORD PTR [di]","00"
"Gnu","1415","00000","02","1415","adc","al,0x15","00"
"Gnu","1515","00000","01","15",".byte","0x15","01"
"Gnu","1615","00000","01","16","push","ss","01"
"Gnu","1715","00000","01","17","pop","ss","01"
"Gnu","1815","00000","02","1815","sbb","BYTE PTR [di],dl","00"
"Gnu","1915","00000","02","1915","sbb","WORD PTR [di],dx","00"
"Gnu","1A15","00000","02","1A15","sbb","dl,BYTE PTR [di]","00"
"Gnu","1B15","00000","02","1B15","sbb","dx,WORD PTR [di]","00"
"Gnu","1C15","00000","02","1C15","sbb","al,0x15","00"
"Gnu","1D15","00000","01","1D",".byte","0x1d","01"
"Gnu","1E15","00000","01","1E","push","ds","01"
"Gnu","1F15","00000","01","1F","pop","ds","01"
"Gnu","2015","00000","02","2015","and","BYTE PTR [di],dl","00"
"Gnu","2115","00000","02","2115","and","WORD PTR [di],dx","00"
"Gnu","2215","00000","02","2215","and","dl,BYTE PTR [di]","00"
"Gnu","2315","00000","02","2315","and","dx,WORD PTR [di]","00"
"Gnu","2415","00000","02","2415","and","al,0x15","00"
"Gnu","2515","00000","01","25",".byte","0x25","01"
"Gnu","2615","00000","01","26","es","","01"
"Gnu","2715","00000","01","27","daa","","01"
"Gnu","2815","00000","02","2815","sub","BYTE PTR [di],dl","00"
"Gnu","2915","00000","02","2915","sub","WORD PTR [di],dx","00"
"Gnu","2A15","00000","02","2A15","sub","dl,BYTE PTR [di]","00"
"Gnu","2B15","00000","02","2B15","sub","dx,WORD PTR [di]","00"
"Gnu","2C15","00000","02","2C15","sub","al,0x15","00"
"Gnu","2D15","00000","01","2D",".byte","0x2d","01"
"Gnu","2E15","00000","01","2E","cs","","01"
"Gnu","2F15","00000","01","2F","das","","01"
"Gnu","3015","00000","02","3015","xor","BYTE PTR [di],dl","00"
"Gnu","3115","00000","02","3115","xor","WORD PTR [di],dx","00"
"Gnu","3215","00000","02","3215","xor","dl,BYTE PTR [di]","00"
"Gnu","3315","00000","02","3315","xor","dx,WORD PTR [di]","00"
"Gnu","3415","00000","02","3415","xor","al,0x15","00"
"Gnu","3515","00000","01","35",".byte","0x35","01"
"Gnu","3615","00000","01","36","ss","","01"
"Gnu","3715","00000","01","37","aaa","","01"
"Gnu","3815","00000","02","3815","cmp","BYTE PTR [di],dl","00"
"Gnu","3915","00000","02","3915","cmp","WORD PTR [di],dx","00"
"Gnu","3A15","00000","02","3A15","cmp","dl,BYTE PTR [di]","00"
"Gnu","3B15","00000","02","3B15","cmp","dx,WORD PTR [di]","00"
"Gnu","3C15","00000","02","3C15","cmp","al,0x15","00"
"Gnu","3D15","00000","01","3D",".byte","0x3d","01"
"Gnu","3E15","00000","01","3E","ds","","01"
"Gnu","3F15","00000","01","3F","aas","","01"
"Gnu","4015","00000","01","40","inc","ax","01"
"Gnu","4115","00000","01","41","inc","cx","01"
"Gnu","4215","00000","01","42","inc","dx","01"
"Gnu","4315","00000","01","43","inc","bx","01"
"Gnu","4415","00000","01","44","inc","sp","01"
"Gnu","4515","00000","01","45","inc","bp","01"
"Gnu","4615","00000","01","46","inc","si","01"
"Gnu","4715","00000","01","47","inc","di","01"
"Gnu","4815","00000","01","48","dec","ax","01"
"Gnu","4915","00000","01","49","dec","cx","01"
"Gnu","4A15","00000","01","4A","dec","dx","01"
"Gnu","4B15","00000","01","4B","dec","bx","01"
"Gnu","4C15","00000","01","4C","dec","sp","01"
"Gnu","4D15","00000","01","4D","dec","bp","01"
"Gnu","4E15","00000","01","4E","dec","si","01"
"Gnu","4F15","00000","01","4F","dec","di","01"
"Gnu","5015","00000","01","50","push","ax","01"
"Gnu","5115","00000","01","51","push","cx","01"
"Gnu","5215","00000","01","52","push","dx","01"
"Gnu","5315","00000","01","53","push","bx","01"
"Gnu","5415","00000","01","54","push","sp","01"
"Gnu","5515","00000","01","55","push","bp","01"
"Gnu","5615","00000","01","56","push","si","01"
"Gnu","5715","00000","01","57","push","di","01"
"Gnu","5815","00000","01","58","pop","ax","01"
"Gnu","5915","00000","01","59","pop","cx","01"
"Gnu","5A15","00000","01","5A","pop","dx","01"
"Gnu","5B15","00000","01","5B","pop","bx","01"
"Gnu","5C15","00000","01","5C","pop","sp","01"
"Gnu","5D15","00000","01","5D","pop","bp","01"
"Gnu","5E15","00000","01","5E","pop","si","01"
"Gnu","5F15","00000","01","5F","pop","di","01"
"Gnu","6015","00000","01","60","pusha","","01"
"Gnu","6115","00000","01","61","popa","","01"
"Gnu","6215","00000","02","6215","bound","dx,DWORD PTR [di]","00"
"Gnu","6315","00000","02","6315","arpl","WORD PTR [di],dx","00"
"Gnu","6415","00000","01","64","fs","","01"
"Gnu","6515","00000","01","65","gs","","01"
"Gnu","6615","00000","01","66","data32","","01"
"Gnu","6715","00000","01","67","addr32","","01"
"Gnu","6815","00000","01","68",".byte","0x68","01"
"Gnu","6915","00000","01","69",".byte","0x69","01"
"Gnu","6A15","00000","02","6A15","push","0x15","00"
"Gnu","6B15","00000","01","6B",".byte","0x6b","01"
"Gnu","6C15","00000","01","6C","ins","BYTE PTR es:[di],dx","01"
"Gnu","6D15","00000","01","6D","ins","WORD PTR es:[di],dx","01"
"Gnu","6E15","00000","01","6E","outs","dx,BYTE PTR ds:[si]","01"
"Gnu","6F15","00000","01","6F","outs","dx,WORD PTR ds:[si]","01"
"Gnu","7015","00000","02","7015","jo","0x17","00"
"Gnu","7115","00000","02","7115","jno","0x17","00"
"Gnu","7215","00000","02","7215","jb","0x17","00"
"Gnu","7315","00000","02","7315","jae","0x17","00"
"Gnu","7415","00000","02","7415","je","0x17","00"
"Gnu","7515","00000","02","7515","jne","0x17","00"
"Gnu","7615","00000","02","7615","jbe","0x17","00"
"Gnu","7715","00000","02","7715","ja","0x17","00"
"Gnu","7815","00000","02","7815","js","0x17","00"
"Gnu","7915","00000","02","7915","jns","0x17","00"
"Gnu","7A15","00000","02","7A15","jp","0x17","00"
"Gnu","7B15","00000","02","7B15","jnp","0x17","00"
"Gnu","7C15","00000","02","7C15","jl","0x17","00"
"Gnu","7D15","00000","02","7D15","jge","0x17","00"
"Gnu","7E15","00000","02","7E15","jle","0x17","00"
"Gnu","7F15","00000","02","7F15","jg","0x17","00"
"Gnu","8015","00000","01","80",".byte","0x80","01"
"Gnu","8115","00000","01","81",".byte","0x81","01"
"Gnu","8215","00000","01","82",".byte","0x82","01"
"Gnu","8315","00000","01","83",".byte","0x83","01"
"Gnu","8415","00000","02","8415","test","BYTE PTR [di],dl","00"
"Gnu","8515","00000","02","8515","test","WORD PTR [di],dx","00"
"Gnu","8615","00000","02","8615","xchg","BYTE PTR [di],dl","00"
"Gnu","8715","00000","02","8715","xchg","WORD PTR [di],dx","00"
"Gnu","8815","00000","02","8815","mov","BYTE PTR [di],dl","00"
"Gnu","8915","00000","02","8915","mov","WORD PTR [di],dx","00"
"Gnu","8A15","00000","02","8A15","mov","dl,BYTE PTR [di]","00"
"Gnu","8B15","00000","02","8B15","mov","dx,WORD PTR [di]","00"
"Gnu","8C15","00000","02","8C15","mov","WORD PTR [di],ss","00"
"Gnu","8D15","00000","02","8D15","lea","dx,[di]","00"
"Gnu","8E15","00000","02","8E15","mov","ss,WORD PTR [di]","00"
"Gnu","8F15","00000","01","8F","(bad)","","01"
"Gnu","9015","00000","01","90","nop","","01"
"Gnu","9115","00000","01","91","xchg","cx,ax","01"
"Gnu","9215","00000","01","92","xchg","dx,ax","01"
"Gnu","9315","00000","01","93","xchg","bx,ax","01"
"Gnu","9415","00000","01","94","xchg","sp,ax","01"
"Gnu","9515","00000","01","95","xchg","bp,ax","01"
"Gnu","9615","00000","01","96","xchg","si,ax","01"
"Gnu","9715","00000","01","97","xchg","di,ax","01"
"Gnu","9815","00000","01","98","cbw","","01"
"Gnu","9915","00000","01","99","cwd","","01"
"Gnu","9A15","00000","01","9A",".byte","0x9a","01"
"Gnu","9B15","00000","01","9B","fwait","","01"
"Gnu","9C15","00000","01","9C","pushf","","01"
"Gnu","9D15","00000","01","9D","popf","","01"
"Gnu","9E15","00000","01","9E","sahf","","01"
"Gnu","9F15","00000","01","9F","lahf","","01"
"Gnu","A015","00000","01","A0",".byte","0xa0","01"
"Gnu","A115","00000","01","A1",".byte","0xa1","01"
"Gnu","A215","00000","01","A2",".byte","0xa2","01"
"Gnu","A315","00000","01","A3",".byte","0xa3","01"
"Gnu","A415","00000","01","A4","movs","BYTE PTR es:[di],BYTE PTR ds:[si]","01"
"Gnu","A515","00000","01","A5","movs","WORD PTR es:[di],WORD PTR ds:[si]","01"
"Gnu","A615","00000","01","A6","cmps","BYTE PTR ds:[si],BYTE PTR es:[di]","01"
"Gnu","A715","00000","01","A7","cmps","WORD PTR ds:[si],WORD PTR es:[di]","01"
"Gnu","A815","00000","02","A815","test","al,0x15","00"
"Gnu","A915","00000","01","A9",".byte","0xa9","01"
"Gnu","AA15","00000","01","AA","stos","BYTE PTR es:[di],al","01"
"Gnu","AB15","00000","01","AB","stos","WORD PTR es:[di],ax","01"
"Gnu","AC15","00000","01","AC","lods","al,BYTE PTR ds:[si]","01"
"Gnu","AD15","00000","01","AD","lods","ax,WORD PTR ds:[si]","01"
"Gnu","AE15","00000","01","AE","scas","al,BYTE PTR es:[di]","01"
"Gnu","AF15","00000","01","AF","scas","ax,WORD PTR es:[di]","01"
"Gnu","B015","00000","02","B015","mov","al,0x15","00"
"Gnu","B115","00000","02","B115","mov","cl,0x15","00"
"Gnu","B215","00000","02","B215","mov","dl,0x15","00"
"Gnu","B315","00000","02","B315","mov","bl,0x15","00"
