"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Nasm","DD00","00000","02","DD00","fld","qword [bx+si]","00"
"Nasm","DE00","00000","02","DE00","fiadd","word [bx+si]","00"
"Nasm","DF00","00000","02","DF00","fild","word [bx+si]","00"
"Nasm","E000","00000","02","E000","loopne","0x2","00"
"Nasm","E100","00000","02","E100","loope","0x2","00"
"Nasm","E200","00000","02","E200","loop","0x2","00"
"Nasm","E300","00000","02","E300","jcxz","0x2","00"
"Nasm","E400","00000","02","E400","in","al,0x0","00"
"Nasm","E500","00000","02","E500","in","ax,0x0","00"
"Nasm","E600","00000","02","E600","out","0x0,al","00"
"Nasm","E700","00000","02","E700","out","0x0,ax","00"
"Nasm","E800","00000","01","E8","db","0xe8","01"
"Nasm","E900","00000","01","E9","db","0xe9","01"
"Nasm","EA00","00000","01","EA","db","0xea","01"
"Nasm","EB00","00000","02","EB00","jmp","short 0x2","00"
"Nasm","EC00","00000","01","EC","in","al,dx","01"
"Nasm","ED00","00000","01","ED","in","ax,dx","01"
"Nasm","EE00","00000","01","EE","out","dx,al","01"
"Nasm","EF00","00000","01","EF","out","dx,ax","01"
"Nasm","F000","00000","01","F0","lock","","01"
"Nasm","F100","00000","01","F1","int1","","01"
"Nasm","F200","00000","01","F2","repne","","01"
"Nasm","F300","00000","01","F3","rep","","01"
"Nasm","F400","00000","01","F4","hlt","","01"
"Nasm","F500","00000","01","F5","cmc","","01"
"Nasm","F600","00000","01","F6","db","0xf6","01"
"Nasm","F700","00000","01","F7","db","0xf7","01"
"Nasm","F800","00000","01","F8","clc","","01"
"Nasm","F900","00000","01","F9","stc","","01"
"Nasm","FA00","00000","01","FA","cli","","01"
"Nasm","FB00","00000","01","FB","sti","","01"
"Nasm","FC00","00000","01","FC","cld","","01"
"Nasm","FD00","00000","01","FD","std","","01"
"Nasm","FE00","00000","02","FE00","inc","byte [bx+si]","00"
"Nasm","FF00","00000","02","FF00","inc","word [bx+si]","00"
"Nasm","0001","00000","02","0001","add","[bx+di],al","00"
"Nasm","0101","00000","02","0101","add","[bx+di],ax","00"
"Nasm","0201","00000","02","0201","add","al,[bx+di]","00"
"Nasm","0301","00000","02","0301","add","ax,[bx+di]","00"
"Nasm","0401","00000","02","0401","add","al,0x1","00"
"Nasm","0501","00000","01","05","db","0x05","01"
"Nasm","0601","00000","01","06","push","es","01"
"Nasm","0701","00000","01","07","pop","es","01"
"Nasm","0801","00000","02","0801","or","[bx+di],al","00"
"Nasm","0901","00000","02","0901","or","[bx+di],ax","00"
"Nasm","0A01","00000","02","0A01","or","al,[bx+di]","00"
"Nasm","0B01","00000","02","0B01","or","ax,[bx+di]","00"
"Nasm","0C01","00000","02","0C01","or","al,0x1","00"
"Nasm","0D01","00000","01","0D","db","0x0d","01"
"Nasm","0E01","00000","01","0E","push","cs","01"
"Nasm","0F01","00000","01","0F","db","0x0f","01"
"Nasm","1001","00000","02","1001","adc","[bx+di],al","00"
"Nasm","1101","00000","02","1101","adc","[bx+di],ax","00"
"Nasm","1201","00000","02","1201","adc","al,[bx+di]","00"
"Nasm","1301","00000","02","1301","adc","ax,[bx+di]","00"
"Nasm","1401","00000","02","1401","adc","al,0x1","00"
"Nasm","1501","00000","01","15","db","0x15","01"
"Nasm","1601","00000","01","16","push","ss","01"
"Nasm","1701","00000","01","17","pop","ss","01"
"Nasm","1801","00000","02","1801","sbb","[bx+di],al","00"
"Nasm","1901","00000","02","1901","sbb","[bx+di],ax","00"
"Nasm","1A01","00000","02","1A01","sbb","al,[bx+di]","00"
"Nasm","1B01","00000","02","1B01","sbb","ax,[bx+di]","00"
"Nasm","1C01","00000","02","1C01","sbb","al,0x1","00"
"Nasm","1D01","00000","01","1D","db","0x1d","01"
"Nasm","1E01","00000","01","1E","push","ds","01"
"Nasm","1F01","00000","01","1F","pop","ds","01"
"Nasm","2001","00000","02","2001","and","[bx+di],al","00"
"Nasm","2101","00000","02","2101","and","[bx+di],ax","00"
"Nasm","2201","00000","02","2201","and","al,[bx+di]","00"
"Nasm","2301","00000","02","2301","and","ax,[bx+di]","00"
"Nasm","2401","00000","02","2401","and","al,0x1","00"
"Nasm","2501","00000","01","25","db","0x25","01"
"Nasm","2601","00000","01","26","es","","01"
"Nasm","2701","00000","01","27","daa","","01"
"Nasm","2801","00000","02","2801","sub","[bx+di],al","00"
"Nasm","2901","00000","02","2901","sub","[bx+di],ax","00"
"Nasm","2A01","00000","02","2A01","sub","al,[bx+di]","00"
"Nasm","2B01","00000","02","2B01","sub","ax,[bx+di]","00"
"Nasm","2C01","00000","02","2C01","sub","al,0x1","00"
"Nasm","2D01","00000","01","2D","db","0x2d","01"
"Nasm","2E01","00000","01","2E","cs","","01"
"Nasm","2F01","00000","01","2F","das","","01"
"Nasm","3001","00000","02","3001","xor","[bx+di],al","00"
"Nasm","3101","00000","02","3101","xor","[bx+di],ax","00"
"Nasm","3201","00000","02","3201","xor","al,[bx+di]","00"
"Nasm","3301","00000","02","3301","xor","ax,[bx+di]","00"
"Nasm","3401","00000","02","3401","xor","al,0x1","00"
"Nasm","3501","00000","01","35","db","0x35","01"
"Nasm","3601","00000","01","36","ss","","01"
"Nasm","3701","00000","01","37","aaa","","01"
"Nasm","3801","00000","02","3801","cmp","[bx+di],al","00"
"Nasm","3901","00000","02","3901","cmp","[bx+di],ax","00"
"Nasm","3A01","00000","02","3A01","cmp","al,[bx+di]","00"
"Nasm","3B01","00000","02","3B01","cmp","ax,[bx+di]","00"
"Nasm","3C01","00000","02","3C01","cmp","al,0x1","00"
"Nasm","3D01","00000","01","3D","db","0x3d","01"
"Nasm","3E01","00000","01","3E","ds","","01"
"Nasm","3F01","00000","01","3F","aas","","01"
"Nasm","4001","00000","01","40","inc","ax","01"
"Nasm","4101","00000","01","41","inc","cx","01"
"Nasm","4201","00000","01","42","inc","dx","01"
"Nasm","4301","00000","01","43","inc","bx","01"
"Nasm","4401","00000","01","44","inc","sp","01"
"Nasm","4501","00000","01","45","inc","bp","01"
"Nasm","4601","00000","01","46","inc","si","01"
"Nasm","4701","00000","01","47","inc","di","01"
